name	age	gender	salary
u1497	13	female	657
u1498	0	male	523
u1499	3	female	716
u1500	19	male	742
u1501	6	male	633
u1502	26	male	813
u1503	43	female	270
u1504	22	female	655
u1505	3	female	566
u1506	43	male	700
u1507	1	male	62
u1508	17	male	342
u1509	33	male	340
u1510	31	female	81
u1511	14	female	339
u1512	8	male	315
u1513	41	male	241
u1514	46	female	404
u1515	7	male	876
u1516	5	male	75
u1517	48	male	1000
u1518	16	female	833
u1519	26	female	980
u1520	0	male	660
u1521	19	female	437
u1522	3	female	136
u1523	2	male	962
u1524	41	male	222
u1525	46	female	815
u1526	11	female	323
u1527	49	female	896
u1528	18	male	691
u1529	15	male	610
u1530	12	male	783
u1531	33	male	772
u1532	49	male	918
u1533	34	male	329
u1534	30	male	802
u1535	16	male	544
u1536	22	male	736
u1537	33	male	125
u1538	17	male	255
u1539	0	male	259
u1540	11	male	265
u1541	6	female	190
u1542	50	male	564
u1543	46	female	866
u1544	12	male	696
u1545	5	male	819
u1546	27	male	3
u1547	8	male	657
u1548	1	male	132
u1549	26	female	73
u1550	0	female	466
u1551	22	male	196
u1552	32	female	188
u1553	37	male	723
u1554	48	male	600
u1555	6	female	540
u1556	31	female	7
u1557	32	male	819
u1558	28	male	41
u1559	48	male	447
u1560	5	male	250
u1561	24	male	490
u1562	17	male	674
u1563	41	male	540
u1564	30	male	135
u1565	41	female	237
u1566	10	female	526
u1567	17	male	458
u1568	2	male	982
u1569	3	female	459
u1570	11	male	465
u1571	8	female	446
u1572	31	male	569
u1573	18	male	964
u1574	0	male	543
u1575	7	male	574
u1576	4	male	416
u1577	22	male	188
u1578	48	male	193
u1579	9	male	361
u1580	10	male	500
u1581	18	male	898
u1582	21	male	790
u1583	22	male	795
u1584	34	male	940
u1585	14	female	455
u1586	10	male	197
u1587	5	male	829
u1588	42	male	866
u1589	9	male	743
u1590	5	female	114
u1591	41	male	664
u1592	28	male	169
u1593	38	female	591
u1594	30	male	63
u1595	30	male	614
u1596	35	male	33
u1597	19	male	817
u1598	29	male	919
u1599	43	male	247
u1600	32	male	449
u1601	26	male	709
u1602	2	male	593
u1603	19	female	680
u1604	9	male	180
u1605	2	male	729
u1606	1	female	457
u1607	5	male	457
u1608	43	male	125
u1609	29	female	858
u1610	31	male	362
u1611	17	female	830
u1612	27	male	565
u1613	14	male	734
u1614	17	male	536
u1615	8	male	482
u1616	31	male	81
u1617	18	male	443
u1618	26	male	841
u1619	38	male	865
u1620	10	male	39
u1621	16	female	327
u1622	10	female	370
u1623	24	male	633
u1624	50	female	523
u1625	22	male	825
u1626	18	male	573
u1627	11	female	806
u1628	24	male	226
u1629	40	female	941
u1630	11	male	100
u1631	15	male	710
u1632	8	female	92
u1633	27	male	132
u1634	39	female	335
u1635	27	male	491
u1636	47	male	688
u1637	36	male	26
u1638	49	female	580
u1639	34	male	214
u1640	2	male	173
u1641	5	female	164
u1642	32	female	923
u1643	38	male	366
u1644	11	male	563
u1645	46	male	999
u1646	49	female	736
u1647	35	male	711
u1648	7	male	411
u1649	37	male	236
u1650	46	male	36
u1651	48	male	146
u1652	0	female	685
u1653	47	male	525
u1654	14	female	339
u1655	32	male	211
u1656	49	male	499
u1657	9	male	846
u1658	12	male	762
u1659	24	male	271
u1660	45	female	384
u1661	19	female	805
u1662	41	male	542
u1663	43	female	19
u1664	3	male	280
u1665	37	male	618
u1666	44	male	947
u1667	44	male	985
u1668	3	female	67
u1669	40	male	325
u1670	30	male	827
u1671	24	male	271
u1672	1	male	252
u1673	47	female	892
u1674	47	male	836
u1675	49	male	140
u1676	2	female	989
u1677	44	female	708
u1678	27	male	248
u1679	45	male	183
u1680	27	female	347
u1681	12	male	73
u1682	24	male	460
u1683	24	female	629
u1684	45	male	823
u1685	6	female	378
u1686	37	male	54
u1687	31	male	497
u1688	48	male	935
u1689	3	male	217
u1690	27	female	973
u1691	30	male	884
u1692	5	female	542
u1693	46	male	376
u1694	24	male	151
u1695	20	female	648
u1696	22	male	963
u1697	6	male	337
u1698	6	male	539
u1699	7	female	662
u1700	49	female	53
u1701	2	male	532
u1702	38	male	835
u1703	22	male	578
u1704	40	female	966
u1705	6	male	416
u1706	28	male	831
u1707	43	male	113
u1708	45	male	745
u1709	38	male	218
u1710	22	male	806
u1711	26	female	522
u1712	42	male	416
u1713	0	male	115
u1714	36	male	223
u1715	15	female	787
u1716	43	female	344
u1717	7	male	857
u1718	30	female	799
u1719	34	male	50
u1720	16	female	287
u1721	37	female	51
u1722	25	male	740
u1723	14	male	340
u1724	27	male	522
u1725	44	female	447
u1726	5	female	303
u1727	11	male	430
u1728	49	female	709
u1729	28	male	268
u1730	7	female	651
u1731	44	male	552
u1732	41	male	153
u1733	17	female	621
u1734	17	female	94
u1735	34	male	71
u1736	41	male	819
u1737	49	female	243
u1738	12	female	967
u1739	11	female	564
u1740	41	male	520
u1741	36	male	687
u1742	25	male	52
u1743	14	male	288
u1744	48	male	950
u1745	41	male	159
u1746	32	male	325
u1747	36	male	420
u1748	0	female	613
u1749	42	male	246
u1750	30	female	717
u1751	20	male	908
u1752	12	male	257
u1753	14	male	518
u1754	2	female	906
u1755	26	female	917
u1756	29	male	267
u1757	3	male	807
u1758	29	female	290
u1759	3	male	612
u1760	25	female	240
u1761	6	male	531
u1762	22	male	979
u1763	45	male	557
u1764	21	male	85
u1765	31	male	98
u1766	18	female	883
u1767	47	male	877
u1768	0	male	455
u1769	21	female	909
u1770	34	male	513
u1771	44	male	280
u1772	22	male	950
u1773	50	female	172
u1774	34	female	791
u1775	12	male	812
u1776	3	male	327
u1777	26	male	446
u1778	11	male	879
u1779	21	male	951
u1780	33	male	963
u1781	16	male	35
u1782	26	male	631
u1783	13	female	733
u1784	43	male	736
u1785	16	male	56
u1786	31	female	102
u1787	24	female	150
u1788	34	male	923
u1789	47	male	720
u1790	18	male	794
u1791	18	female	976
u1792	12	male	136
u1793	9	female	955
u1794	4	male	140
u1795	20	male	765
u1796	39	female	344
u1797	18	male	167
u1798	36	male	204
u1799	7	male	309
u1800	24	female	344
u1801	5	male	313
u1802	22	male	87
u1803	3	female	714
u1804	36	female	154
u1805	34	male	5
u1806	34	male	560
u1807	6	male	271
u1808	6	female	774
u1809	16	female	494
u1810	27	male	854
u1811	29	male	552
u1812	17	male	441
u1813	48	male	186
u1814	7	male	922
u1815	36	female	839
u1816	31	male	331
u1817	35	male	351
u1818	24	female	608
u1819	20	female	839
u1820	35	male	820
u1821	46	male	850
u1822	38	female	856
u1823	30	female	627
u1824	38	male	61
u1825	0	male	79
u1826	39	male	64
u1827	31	female	449
u1828	10	male	258
u1829	12	male	787
u1830	16	male	321
u1831	32	male	553
u1832	33	female	231
u1833	31	female	840
u1834	29	female	252
u1835	23	male	751
u1836	17	male	458
u1837	17	male	524
u1838	28	male	648
u1839	14	male	55
u1840	12	female	115
u1841	26	female	855
u1842	32	male	101
u1843	15	male	882
u1844	21	male	937
u1845	47	male	317
u1846	50	female	241
u1847	11	male	540
u1848	8	male	98
u1849	39	female	410
u1850	28	male	756
u1851	17	male	286
u1852	48	male	92
u1853	31	male	338
u1854	15	male	490
u1855	0	male	739
u1856	12	male	613
u1857	17	male	829
u1858	5	male	230
u1859	19	male	104
u1860	22	female	16
u1861	33	female	180
u1862	17	male	276
u1863	7	male	709
u1864	34	female	266
u1865	7	female	560
u1866	48	male	410
u1867	1	female	140
u1868	32	male	15
u1869	32	male	190
u1870	49	female	595
u1871	33	male	166
u1872	28	female	195
u1873	9	male	618
u1874	48	female	811
u1875	3	male	373
u1876	0	male	816
u1877	17	male	445
u1878	11	male	281
u1879	18	female	292
u1880	38	male	520
u1881	21	male	601
u1882	28	female	950
u1883	30	female	767
u1884	45	male	478
u1885	27	male	317
u1886	28	female	241
u1887	10	male	436
u1888	48	male	980
u1889	50	male	961
u1890	31	male	81
u1891	43	female	144
u1892	26	female	479
u1893	20	female	444
u1894	1	female	797
u1895	19	female	636
u1896	50	male	544
u1897	48	female	535
u1898	26	female	680
u1899	29	male	203
u1900	36	male	460
u1901	11	female	891
u1902	31	female	168
u1903	22	male	969
u1904	47	male	292
u1905	15	female	484
u1906	16	female	40
u1907	2	male	346
u1908	19	female	573
u1909	35	female	439
u1910	37	male	501
u1911	43	female	202
u1912	11	male	554
u1913	22	male	332
u1914	1	male	34
u1915	31	male	799
u1916	21	female	618
u1917	24	male	1000
u1918	28	male	820
u1919	8	male	984
u1920	50	male	639
u1921	47	male	890
u1922	17	male	379
u1923	43	male	369
u1924	26	male	271
u1925	37	female	179
u1926	13	male	708
u1927	14	female	825
u1928	38	male	964
u1929	30	male	963
u1930	11	male	741
u1931	6	female	918
u1932	25	male	484
u1933	22	male	366
u1934	28	male	523
u1935	1	male	90
u1936	6	male	376
u1937	21	male	213
u1938	8	female	693
u1939	13	male	763
u1940	43	male	22
u1941	28	male	688
u1942	4	male	826
u1943	29	male	882
u1944	2	female	597
u1945	13	female	267
u1946	40	male	145
u1947	21	female	342
u1948	29	female	796
u1949	12	female	613
u1950	42	male	97
u1951	21	female	627
u1952	5	male	146
u1953	49	female	790
u1954	7	male	228
u1955	0	male	125
u1956	26	male	732
u1957	12	male	953
u1958	0	female	641
u1959	9	female	253
u1960	47	female	1
u1961	11	male	778
u1962	11	male	446
u1963	35	male	976
u1964	16	male	898
u1965	0	male	971
u1966	39	male	892
u1967	10	female	497
u1968	39	male	699
u1969	27	female	97
u1970	35	female	279
u1971	42	male	107
u1972	41	male	229
u1973	22	female	912
u1974	13	male	37
u1975	28	male	707
u1976	44	male	878
u1977	36	male	492
u1978	48	male	392
u1979	22	female	720
u1980	27	male	232
u1981	22	female	78
u1982	39	male	410
u1983	20	male	836
u1984	9	male	481
u1985	2	male	832
u1986	50	male	106
u1987	12	male	433
u1988	48	male	523
u1989	44	male	664
u1990	24	male	156
u1991	3	male	872
u1992	42	male	120
u1993	37	female	738
u1994	8	female	532
u1995	36	female	703
u1996	28	male	555
u1997	48	female	887
u1998	41	female	912
u1999	30	female	350
u2000	38	female	178
u2001	50	male	613
u2002	6	male	579
u2003	23	male	184
u2004	50	male	675
u2005	32	female	383
u2006	23	female	160
u2007	23	male	110
u2008	17	female	491
u2009	7	male	934
u2010	6	male	797
u2011	45	female	553
u2012	43	female	700
u2013	13	male	955
u2014	30	female	450
u2015	30	female	321
u2016	33	male	703
u2017	31	female	211
u2018	3	female	706
u2019	31	male	754
u2020	21	male	62
u2021	48	female	732
u2022	6	male	850
u2023	30	male	92
u2024	20	male	915
u2025	10	male	257
u2026	24	male	555
u2027	26	male	912
u2028	1	male	628
u2029	18	male	614
u2030	23	female	175
u2031	43	male	679
u2032	22	male	144
u2033	47	male	333
u2034	40	male	641
u2035	14	male	636
u2036	12	male	242
u2037	48	female	303
u2038	44	male	960
u2039	9	female	938
u2040	42	male	549
u2041	36	male	857
u2042	25	male	795
u2043	31	male	447
u2044	9	female	534
u2045	50	female	978
u2046	9	female	562
u2047	21	male	933
u2048	33	male	35
u2049	20	female	849
u2050	4	male	173
u2051	8	female	548
u2052	3	male	773
u2053	15	male	817
u2054	8	male	945
u2055	45	female	723
u2056	4	male	1
u2057	1	female	711
u2058	15	female	511
u2059	39	female	883
u2060	28	male	173
u2061	13	male	931
u2062	23	female	916
u2063	44	male	349
u2064	17	female	0
u2065	40	male	969
u2066	31	female	177
u2067	4	female	337
u2068	26	male	365
u2069	17	male	855
u2070	19	male	439
u2071	10	male	433
u2072	4	male	740
u2073	40	male	329
u2074	48	female	983
u2075	44	female	274
u2076	31	male	179
u2077	7	male	973
u2078	47	male	221
u2079	25	female	580
u2080	50	female	687
u2081	9	male	188
u2082	39	male	109
u2083	26	male	138
u2084	15	male	533
u2085	20	male	899
u2086	44	female	509
u2087	43	male	417
u2088	32	female	975
u2089	47	female	573
u2090	48	female	13
u2091	2	male	549
u2092	33	male	321
u2093	34	male	495
u2094	16	female	86
u2095	31	female	31
u2096	31	male	824
u2097	45	male	697
u2098	10	female	11
u2099	43	female	232
u2100	25	male	943
u2101	4	male	156
u2102	2	female	839
u2103	45	female	812
u2104	31	female	249
u2105	32	female	219
u2106	21	male	158
u2107	32	male	495
u2108	10	male	737
u2109	23	female	164
u2110	10	male	178
u2111	40	male	151
u2112	48	male	849
u2113	10	male	818
u2114	12	female	219
u2115	30	female	643
u2116	25	male	901
u2117	25	male	949
u2118	10	male	997
u2119	22	male	187
u2120	10	female	326
u2121	48	male	936
u2122	16	male	751
u2123	6	male	918
u2124	46	male	861
u2125	41	male	547
u2126	39	male	528
u2127	50	female	333
u2128	10	female	605
u2129	32	female	405
u2130	25	male	491
u2131	13	male	707
u2132	26	female	907
u2133	7	female	746
u2134	41	male	809
u2135	39	male	527
u2136	46	male	591
u2137	1	male	462
u2138	2	male	237
u2139	28	female	645
u2140	36	female	286
u2141	8	female	302
u2142	12	female	657
u2143	5	male	109
u2144	17	male	235
u2145	31	female	358
u2146	50	male	726
u2147	0	male	26
u2148	19	female	178
u2149	43	female	94
u2150	22	male	170
u2151	16	male	613
u2152	13	female	704
u2153	18	female	614
u2154	14	male	260
u2155	36	female	736
u2156	39	female	130
u2157	1	male	24
u2158	10	male	507
u2159	19	male	37
u2160	23	female	358
u2161	3	male	949
u2162	3	male	377
u2163	42	male	580
u2164	2	male	370
u2165	6	male	771
u2166	46	male	327
u2167	1	male	41
u2168	42	male	428
u2169	5	female	869
u2170	20	male	668
u2171	32	male	839
u2172	31	male	189
u2173	46	female	835
u2174	47	male	884
u2175	21	female	270
u2176	13	male	878
u2177	34	male	259
u2178	34	female	560
u2179	0	female	64
u2180	42	male	479
u2181	28	female	836
u2182	41	male	981
u2183	41	female	442
u2184	7	female	819
u2185	0	male	84
u2186	42	female	307
u2187	45	male	963
u2188	38	male	251
u2189	27	male	728
u2190	17	female	951
u2191	49	male	3
u2192	34	male	260
u2193	17	male	285
u2194	19	male	372
u2195	9	male	341
u2196	46	male	627
u2197	11	male	720
u2198	21	male	567
u2199	29	male	139
u2200	38	female	359
u2201	7	female	171
u2202	28	female	237
u2203	38	female	905
u2204	5	female	966
u2205	1	male	497
u2206	14	male	169
u2207	30	male	682
u2208	32	female	880
u2209	39	male	912
u2210	42	female	552
u2211	49	male	218
u2212	32	male	52
u2213	15	female	172
u2214	17	female	599
u2215	20	male	452
u2216	20	male	454
u2217	24	male	917
u2218	23	female	593
u2219	37	male	200
u2220	43	male	772
u2221	36	male	791
u2222	36	male	630
u2223	5	female	595
u2224	39	male	493
u2225	4	female	664
u2226	32	male	740
u2227	13	male	536
u2228	34	male	596
u2229	26	male	53
u2230	38	male	343
u2231	25	female	996
u2232	48	male	138
u2233	50	male	49
u2234	49	male	363
u2235	23	male	590
u2236	14	male	324
u2237	11	female	351
u2238	24	female	424
u2239	9	male	308
u2240	45	male	665
u2241	38	male	116
u2242	42	female	250
u2243	21	male	310
u2244	12	male	707
u2245	1	female	645
u2246	0	female	773
u2247	33	male	551
u2248	29	male	871
u2249	34	male	838
u2250	34	female	129
u2251	39	male	214
u2252	5	male	221
u2253	10	male	415
u2254	48	male	842
u2255	28	female	609
u2256	49	male	247
u2257	42	female	572
u2258	50	female	550
u2259	12	male	328
u2260	26	male	274
u2261	13	male	355
u2262	16	female	895
u2263	20	male	495
u2264	48	male	683
u2265	22	female	223
u2266	34	male	322
u2267	3	male	180
u2268	48	female	73
u2269	18	female	240
u2270	37	male	707
u2271	0	male	518
u2272	15	male	576
u2273	30	female	532
u2274	32	female	317
u2275	39	male	373
u2276	2	male	859
u2277	44	female	332
u2278	24	male	176
u2279	13	female	260
u2280	39	male	495
u2281	34	female	576
u2282	25	female	312
u2283	18	male	409
u2284	18	male	153
u2285	46	male	837
u2286	6	male	606
u2287	32	female	578
u2288	0	male	566
u2289	7	male	824
u2290	14	male	757
u2291	0	male	748
u2292	6	female	94
u2293	12	male	251
u2294	4	female	467
u2295	47	male	501
u2296	24	female	457
u2297	43	male	459
u2298	27	female	377
u2299	20	female	869
u2300	6	male	552
u2301	39	male	263
u2302	23	male	90
u2303	30	male	392
u2304	21	male	584
u2305	37	male	117
u2306	14	male	457
u2307	19	female	908
u2308	49	male	534
u2309	11	female	595
u2310	44	male	232
u2311	50	male	510
u2312	21	male	659
u2313	38	male	469
u2314	16	male	431
u2315	12	male	431
u2316	47	female	22
u2317	27	male	175
u2318	15	female	844
u2319	11	male	282
u2320	7	male	286
u2321	7	male	425
u2322	48	female	881
u2323	49	male	172
u2324	48	male	574
u2325	29	male	466
u2326	30	male	509
u2327	43	male	528
u2328	25	male	215
u2329	40	male	212
u2330	21	female	500
u2331	50	male	864
u2332	11	male	762
u2333	36	male	373
u2334	17	male	62
u2335	39	male	101
u2336	25	female	54
u2337	14	female	951
u2338	18	male	963
u2339	36	male	335
u2340	40	male	240
u2341	12	female	989
u2342	29	female	824
u2343	42	male	678
u2344	4	male	639
u2345	11	male	877
u2346	8	female	969
u2347	44	female	145
u2348	6	male	273
u2349	21	female	53
u2350	39	female	349
u2351	37	female	851
u2352	34	female	690
u2353	29	female	503
u2354	38	female	773
u2355	49	female	450
u2356	14	male	882
u2357	17	female	797
u2358	38	male	152
u2359	16	male	635
u2360	33	female	185
u2361	37	female	527
u2362	26	female	422
u2363	15	female	657
u2364	26	male	885
u2365	32	female	834
u2366	38	female	81
u2367	15	male	256
u2368	7	male	12
u2369	34	male	657
u2370	11	female	611
u2371	16	male	287
u2372	23	female	908
u2373	14	male	495
u2374	39	male	411
u2375	5	male	36
u2376	48	male	801
u2377	50	male	447
u2378	22	male	336
u2379	8	male	247
u2380	30	female	964
u2381	14	female	859
u2382	25	female	541
u2383	46	male	644
u2384	26	male	728
u2385	24	male	657
u2386	13	male	799
u2387	12	male	788
u2388	44	male	707
u2389	9	female	874
u2390	13	male	567
u2391	45	male	473
u2392	5	male	39
u2393	22	female	260
u2394	33	male	433
u2395	11	male	266
u2396	26	male	177
u2397	41	male	393
u2398	7	female	444
u2399	36	male	204
u2400	44	male	619
u2401	12	male	937
u2402	27	male	41
u2403	15	male	46
u2404	50	male	274
u2405	36	female	662
u2406	7	male	177
u2407	41	male	417
u2408	32	male	93
u2409	19	male	741
u2410	28	male	985
u2411	26	female	806
u2412	39	male	610
u2413	2	male	768
u2414	48	male	716
u2415	49	female	950
u2416	14	male	341
u2417	8	male	800
u2418	45	female	954
u2419	0	male	983
u2420	41	male	427
u2421	37	female	117
u2422	23	male	648
u2423	39	male	323
u2424	8	male	804
u2425	34	male	39
u2426	1	female	98
u2427	47	male	12
u2428	7	female	216
u2429	11	female	779
u2430	10	male	707
u2431	40	male	978
u2432	38	male	256
u2433	1	male	471
u2434	18	female	606
u2435	13	male	427
u2436	44	male	51
u2437	22	male	769
u2438	15	male	797
u2439	37	male	321
u2440	34	male	291
u2441	19	male	6
u2442	41	female	690
u2443	11	male	314
u2444	43	male	806
u2445	41	female	505
u2446	37	male	301
u2447	9	male	921
u2448	23	male	80
u2449	11	male	685
u2450	29	male	898
u2451	47	male	593
u2452	20	male	73
u2453	17	male	958
u2454	3	male	751
u2455	33	female	985
u2456	13	male	593
u2457	48	female	11
u2458	39	female	66
u2459	26	male	64
u2460	3	male	977
u2461	34	male	125
u2462	19	male	468
u2463	30	female	35
u2464	21	male	817
u2465	40	male	978
u2466	46	male	731
u2467	24	male	652
u2468	7	female	644
u2469	37	male	53
u2470	46	male	17
u2471	40	male	806
u2472	34	male	164
u2473	23	male	965
u2474	49	female	360
u2475	36	female	251
u2476	39	male	163
u2477	27	male	856
u2478	18	male	706
u2479	17	female	566
u2480	29	male	384
u2481	49	female	819
u2482	45	female	969
u2483	14	female	865
u2484	28	male	487
u2485	10	female	59
u2486	37	male	817
u2487	47	male	228
u2488	0	male	460
u2489	36	male	448
u2490	11	male	378
u2491	35	male	484
u2492	18	male	513
u2493	0	female	399
u2494	33	male	365
u2495	7	male	25
u2496	42	male	471
u2497	11	male	283
u2498	9	male	281
u2499	26	male	110
u2500	35	male	217
u2501	27	male	795
u2502	28	male	172
u2503	44	male	299
u2504	27	male	698
u2505	31	female	783
u2506	18	male	216
u2507	44	male	179
